info,year,title
"{'actors': ['Mark Wahlberg', 'Christian Bale', 'Amy Adams'], 'release_date': '2010-12-10T00:00:00Z', 'plot': 'A look at the early years of boxer ""Irish"" Micky Ward and his brother who helped train him before going pro in the mid 1980s.', 'genres': ['Biography', 'Drama', 'Sport'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM0ODk3MjM1MV5BMl5BanBnXkFtZTcwNzc1MDIwNA@@._V1_SX400_.jpg', 'directors': ['David O. Russell'], 'rating': Decimal('7.9'), 'rank': Decimal('571'), 'running_time_secs': Decimal('6960')}",2010,The Fighter
"{'actors': ['Marc Donato', 'Jascha Washington', 'Whitney Hoy'], 'release_date': '2010-01-29T00:00:00Z', 'plot': 'A group of high school outcasts get revenge on the students that torment them.', 'genres': ['Drama', 'Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTA3MTk5MjY3OTdeQTJeQWpwZ15BbWU3MDEyNjY4MDU@._V1_SX400_.jpg', 'directors': ['Joey Stewart'], 'rating': Decimal('5.3'), 'rank': Decimal('3418'), 'running_time_secs': Decimal('5580')}",2010,The Final
"{'actors': ['Ewan McGregor', 'Pierce Brosnan', 'Olivia Williams'], 'release_date': '2010-02-12T00:00:00Z', 'plot': 'A ghostwriter hired to complete the memoirs of a former British prime minister uncovers secrets that put his own life in jeopardy.', 'genres': ['Mystery', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI3NzMwMzkyNV5BMl5BanBnXkFtZTcwODk4NjQxMw@@._V1_SX400_.jpg', 'directors': ['Roman Polanski'], 'rating': Decimal('7.3'), 'rank': Decimal('1825'), 'running_time_secs': Decimal('7680')}",2010,The Ghost Writer
"{'actors': ['Jackie Chan', 'Jaden Smith', 'Taraji P. Henson'], 'release_date': '2010-06-10T00:00:00Z', 'plot': 'Work causes a single mother to move to China with her young son; in his new home, the boy embraces kung fu, taught to him by a master.', 'genres': ['Action', 'Drama', 'Family', 'Sport'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQ0ODg3ODEyMF5BMl5BanBnXkFtZTcwNjI1MTgxMw@@._V1_SX400_.jpg', 'directors': ['Harald Zwart'], 'rating': Decimal('6.2'), 'rank': Decimal('1302'), 'running_time_secs': Decimal('8400')}",2010,The Karate Kid
"{'actors': ['Annette Bening', 'Julianne Moore', 'Mark Ruffalo'], 'release_date': '2010-01-25T00:00:00Z', 'plot': 'Two children conceived by artificial insemination bring their father into their family life.', 'genres': ['Comedy', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE4NTMwNDg5MF5BMl5BanBnXkFtZTcwNDY2ODE0Mw@@._V1_SX400_.jpg', 'directors': ['Lisa Cholodenko'], 'rating': Decimal('7.1'), 'rank': Decimal('1071'), 'running_time_secs': Decimal('6360')}",2010,The Kids Are All Right
"{'actors': ['Casey Affleck', 'Kate Hudson', 'Jessica Alba'], 'release_date': '2010-01-24T00:00:00Z', 'plot': 'A West Texas deputy sheriff is slowly unmasked as a psychotic killer.', 'genres': ['Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTUyOTIwMTU5MV5BMl5BanBnXkFtZTcwNDY5NjA1Mw@@._V1_SX400_.jpg', 'directors': ['Michael Winterbottom'], 'rating': Decimal('6.2'), 'rank': Decimal('2961'), 'running_time_secs': Decimal('6540')}",2010,The Killer Inside Me
"{'actors': ['Colin Firth', 'Geoffrey Rush', 'Helena Bonham Carter'], 'release_date': '2010-09-06T00:00:00Z', 'plot': 'The story of King George VI of the United Kingdom of Great Britain and Northern Ireland, his impromptu ascension to the throne and the speech therapist who helped the unsure monarch become worthy of it.', 'genres': ['Biography', 'Drama', 'History'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMzU5MjEwMTg2Nl5BMl5BanBnXkFtZTcwNzM3MTYxNA@@._V1_SX400_.jpg', 'directors': ['Tom Hooper'], 'rating': Decimal('8.1'), 'rank': Decimal('698'), 'running_time_secs': Decimal('7080')}",2010,The King's Speech
"{'actors': ['Noah Ringer', 'Nicola Peltz', 'Jackson Rathbone'], 'release_date': '2010-06-30T00:00:00Z', 'plot': 'The story follows the adventures of Aang, a young successor to a long line of Avatars, who must put his childhood ways aside and stop the Fire Nation from enslaving the Water, Earth and Air nations.', 'genres': ['Action', 'Adventure', 'Family', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM1NjE0NDA0MV5BMl5BanBnXkFtZTcwODE4NDg1Mw@@._V1_SX400_.jpg', 'directors': ['M. Night Shyamalan'], 'rating': Decimal('4.4'), 'rank': Decimal('704'), 'running_time_secs': Decimal('6180')}",2010,The Last Airbender
"{'actors': ['Patrick Fabian', 'Ashley Bell', 'Iris Bahr'], 'release_date': '2010-06-24T00:00:00Z', 'plot': 'A troubled evangelical minister agrees to let his last exorcism be filmed by a documentary crew.', 'genres': ['Drama', 'Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNDc4Mjk2MjA0NF5BMl5BanBnXkFtZTcwMzMyNjQ3Mw@@._V1_SX400_.jpg', 'directors': ['Daniel Stamm'], 'rating': Decimal('5.6'), 'rank': Decimal('2397'), 'running_time_secs': Decimal('5220')}",2010,The Last Exorcism
"{'actors': ['Miley Cyrus', 'Liam Hemsworth', 'Greg Kinnear'], 'release_date': '2010-03-31T00:00:00Z', 'plot': 'A drama centered on a rebellious girl who is sent to a Southern beach town for the summer to stay with her father. Through their mutual love of music, the estranged duo learn to reconnect.', 'genres': ['Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjA5NjM5MDA0M15BMl5BanBnXkFtZTcwMjg2NzQwMw@@._V1_SX400_.jpg', 'directors': ['Julie Anne Robinson'], 'rating': Decimal('5.2'), 'rank': Decimal('551'), 'running_time_secs': Decimal('6420')}",2010,The Last Song
"{'actors': ['Idris Elba', 'Zoe Saldana', 'Jeffrey Dean Morgan'], 'release_date': '2010-04-22T00:00:00Z', 'plot': 'A CIA special forces team are betrayed and left for dead by their superiors, galvanizing them to mount an offensive on the CIA.', 'genres': ['Action', 'Crime', 'Drama', 'Mystery', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjU3MTU0NDI4Nl5BMl5BanBnXkFtZTcwMTE0NDMyMw@@._V1_SX400_.jpg', 'directors': ['Sylvain White'], 'rating': Decimal('6.3'), 'rank': Decimal('2117'), 'running_time_secs': Decimal('5820')}",2010,The Losers
"{'actors': ['Russell Crowe', 'Elizabeth Banks', 'Liam Neeson'], 'release_date': '2010-11-09T00:00:00Z', 'plot': ""A married couple's life is turned upside down when the wife is accused of a murder."", 'genres': ['Crime', 'Drama', 'Romance', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjAzMjk4NjI4M15BMl5BanBnXkFtZTcwNjQ4OTEwNA@@._V1_SX400_.jpg', 'directors': ['Paul Haggis'], 'rating': Decimal('7.3'), 'rank': Decimal('1333'), 'running_time_secs': Decimal('7980')}",2010,The Next Three Days
"{'actors': ['Will Ferrell', 'Mark Wahlberg', 'Derek Jeter'], 'release_date': '2010-08-02T00:00:00Z', 'plot': ""Two mismatched New York City detectives seize an opportunity to step up like the city's top cops whom they idolize -- only things don't quite go as planned."", 'genres': ['Action', 'Comedy', 'Crime'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTc0NDQzNTA2Ml5BMl5BanBnXkFtZTcwNzI2OTQzMw@@._V1_SX400_.jpg', 'directors': ['Adam McKay'], 'rating': Decimal('6.6'), 'rank': Decimal('523'), 'running_time_secs': Decimal('6420')}",2010,The Other Guys
"{'actors': ['Rider Strong', 'Corey Large', 'April Scott'], 'release_date': '2010-03-02T00:00:00Z', 'plot': ""Three lifelong friends inhabiting a penthouse apartment find themselves at odds when one of them attempts to move in with his girlfriend and another's little sister makes a surprise visit."", 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BODQ4MjkwMDQ3Nl5BMl5BanBnXkFtZTcwMzAwOTIxMw@@._V1_SX400_.jpg', 'directors': ['Chris Levitus'], 'rating': Decimal('3.5'), 'rank': Decimal('4629'), 'running_time_secs': Decimal('5340')}",2010,The Penthouse
"{'actors': ['David Hyde Pierce', 'Clayne Crawford', 'Nathaniel Parker'], 'release_date': '2010-01-01T00:00:00Z', 'plot': 'A criminal on the run cons his way into the wrong dinner party where the host is anything but ordinary.', 'genres': ['Comedy', 'Crime', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTYzOTIyMzEzOV5BMl5BanBnXkFtZTcwODk0NjM5NA@@._V1_SX400_.jpg', 'directors': ['Nick Tomnay'], 'rating': Decimal('6.6'), 'rank': Decimal('4068'), 'running_time_secs': Decimal('5580')}",2010,The Perfect Host
"{'actors': ['Mira Sorvino', 'Shane West', 'Justin Kirk'], 'release_date': '2010-08-01T00:00:00Z', 'genres': ['Drama', 'Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTcwNDcyNTYzNl5BMl5BanBnXkFtZTcwNzY3NjAzMw@@._V1_SX400_.jpg', 'directors': ['Tom Provost'], 'rating': Decimal('4.4'), 'rank': Decimal('4167'), 'running_time_secs': Decimal('5220')}",2010,The Presence
"{'actors': ['Damian Walshe-Howling', 'Gyton Grantley', 'Adrienne Pickering'], 'release_date': '2010-05-17T00:00:00Z', 'plot': 'A great white shark hunts the crew of a capsized sailboat along the Great Barrier Reef.', 'genres': ['Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY2ODE3MjI3Ml5BMl5BanBnXkFtZTcwMjM4ODM4Mg@@._V1_SX400_.jpg', 'directors': ['Andrew Traucki'], 'rating': Decimal('5.7'), 'rank': Decimal('4605'), 'running_time_secs': Decimal('5640')}",2010,The Reef
"{'actors': ['Katie Holmes', 'Anna Paquin', 'Josh Duhamel'], 'release_date': '2010-01-24T00:00:00Z', 'plot': 'Seven close friends reunite for the wedding of two of their friends. Problems arise because the bride and the maid of honor have had a long rivalry over the groom.', 'genres': ['Comedy', 'Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM2OTM2Nzk3MV5BMl5BanBnXkFtZTcwNTU1NjM3Mw@@._V1_SX400_.jpg', 'directors': ['Galt Niederhoffer'], 'rating': Decimal('5'), 'rank': Decimal('3185'), 'running_time_secs': Decimal('5700')}",2010,The Romantics
"{'actors': ['Kristen Stewart', 'Dakota Fanning', 'Michael Shannon'], 'release_date': '2010-01-24T00:00:00Z', 'plot': ""A coming-of-age biopic about '70s teenage band The Runaways."", 'genres': ['Biography', 'Drama', 'Music'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI3Nzc2ODI4NV5BMl5BanBnXkFtZTcwMzkxNDMyMw@@._V1_SX400_.jpg', 'directors': ['Floria Sigismondi'], 'rating': Decimal('6.5'), 'rank': Decimal('1692'), 'running_time_secs': Decimal('6360')}",2010,The Runaways
"{'actors': ['Aaron Ashmore', 'Cindy Sampson', 'Meghan Heffern'], 'release_date': '2010-07-01T00:00:00Z', 'plot': ""A group of young journalists investigate a cult said to practice human sacrifice, but their ambitious ways may lead them to becoming the cult's next victims."", 'genres': ['Horror'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BODMwMzYzOTQ3Ml5BMl5BanBnXkFtZTcwNTIxMDE3NQ@@._V1_SX400_.jpg', 'directors': ['Jon Knautz'], 'rating': Decimal('5.4'), 'rank': Decimal('4100'), 'running_time_secs': Decimal('5100')}",2010,The Shrine
"{'actors': ['Jesse Eisenberg', 'Andrew Garfield', 'Justin Timberlake'], 'release_date': '2010-09-24T00:00:00Z', 'plot': 'Harvard student Mark Zuckerberg creates the social networking site that would become known as Facebook, but is later sued by two brothers who claimed he stole their idea, and the cofounder who was later squeezed out of the business.', 'genres': ['Biography', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM2ODk0NDAwMF5BMl5BanBnXkFtZTcwNTM1MDc2Mw@@._V1_SX400_.jpg', 'directors': ['David Fincher'], 'rating': Decimal('7.8'), 'rank': Decimal('359'), 'running_time_secs': Decimal('7200')}",2010,The Social Network
"{'actors': ['Nicolas Cage', 'Jay Baruchel', 'Alfred Molina'], 'release_date': '2010-07-08T00:00:00Z', 'plot': ""Master sorcerer Balthazar Blake must find and train Merlin's descendant to defeat dark sorceress Morgana le Fey."", 'genres': ['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNDY3NzQ0NjYxM15BMl5BanBnXkFtZTcwMDkzODM2Mw@@._V1_SX400_.jpg', 'directors': ['Jon Turteltaub'], 'rating': Decimal('6.1'), 'rank': Decimal('724'), 'running_time_secs': Decimal('6540')}",2010,The Sorcerer's Apprentice
"{'actors': ['Jackie Chan', 'Amber Valletta', 'Billy Ray Cyrus'], 'release_date': '2010-01-15T00:00:00Z', 'plot': ""Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau."", 'genres': ['Action', 'Comedy', 'Family'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTI5MjEzMjM4N15BMl5BanBnXkFtZTcwODc0ODEwMw@@._V1_SX400_.jpg', 'directors': ['Brian Levant'], 'rating': Decimal('5.2'), 'rank': Decimal('3886'), 'running_time_secs': Decimal('5640')}",2010,The Spy Next Door
"{'actors': ['Jennifer Aniston', 'Jason Bateman', 'Patrick Wilson'], 'release_date': '2010-08-19T00:00:00Z', 'plot': ""Seven years after the fact, a man comes to the realization that he was the sperm donor for his best friend's boy."", 'genres': ['Comedy', 'Drama', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BODQ5ODc0MjU1N15BMl5BanBnXkFtZTcwMTc3NzcyMw@@._V1_SX400_.jpg', 'directors': ['Josh Gordon', 'Will Speck'], 'rating': Decimal('5.9'), 'rank': Decimal('1283'), 'running_time_secs': Decimal('6060')}",2010,The Switch
"{'actors': ['Erika Christensen', 'Jesse Metcalfe', 'Bill Lippincott'], 'release_date': '2010-08-28T00:00:00Z', 'plot': ""An upper-middle-class couple's life is destroyed when their only child is kidnapped and killed. Obsessed with revenge, the couple seizes an opportunity to kidnap the killer."", 'genres': ['Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BODk1NzQ2MjM2OV5BMl5BanBnXkFtZTcwMDMwODk4Nw@@._V1_SX400_.jpg', 'directors': ['Robert Lieberman'], 'rating': Decimal('5.3'), 'rank': Decimal('4493'), 'running_time_secs': Decimal('4740')}",2010,The Tortured
"{'actors': ['Johnny Depp', 'Angelina Jolie', 'Paul Bettany'], 'release_date': '2010-12-08T00:00:00Z', 'plot': 'Revolves around Frank, an American tourist visiting Italy to mend a broken heart. Elise is an extraordinary woman who deliberately crosses his path.', 'genres': ['Action', 'Romance', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTMyMzc3OTkwMV5BMl5BanBnXkFtZTcwMjc0MTgwNA@@._V1_SX400_.jpg', 'directors': ['Florian Henckel von Donnersmarck'], 'rating': Decimal('5.9'), 'rank': Decimal('1354'), 'running_time_secs': Decimal('6180')}",2010,The Tourist
"{'actors': ['Ben Affleck', 'Rebecca Hall', 'Jon Hamm'], 'release_date': '2010-09-08T00:00:00Z', 'plot': 'As he plans his next job, a longtime thief tries to balance his feelings for a bank manager connected to one of his earlier heists, as well as the FBI agent looking to bring him and his crew down.', 'genres': ['Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTcyNzcxODg3Nl5BMl5BanBnXkFtZTcwMTUyNjQ3Mw@@._V1_SX400_.jpg', 'directors': ['Ben Affleck'], 'rating': Decimal('7.6'), 'rank': Decimal('264'), 'running_time_secs': Decimal('7500')}",2010,The Town
"{'actors': ['Steve Coogan', 'Rob Brydon', 'Paul Popplewell'], 'release_date': '2010-09-01T00:00:00Z', 'plot': ""Steve Coogan has been asked by The Observer to tour the country's finest restaurants, but after his girlfriend backs out on him he must take his best friend and source of eternal aggravation, Rob Brydon."", 'genres': ['Comedy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNDEzMTM1OTM4M15BMl5BanBnXkFtZTcwMTE3MDcxNQ@@._V1_SX400_.jpg', 'directors': ['Michael Winterbottom'], 'rating': Decimal('6.9'), 'rank': Decimal('4029'), 'running_time_secs': Decimal('6420')}",2010,The Trip
"{'actors': ['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner'], 'release_date': '2010-06-24T00:00:00Z', 'plot': 'As a string of mysterious killings grips Seattle, Bella, whose high school graduation is fast approaching, is forced to choose between her love for vampire Edward and her friendship with werewolf Jacob.', 'genres': ['Adventure', 'Drama', 'Fantasy', 'Romance'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNDMwNjAzNzYwOF5BMl5BanBnXkFtZTcwMDY5NzcyMw@@._V1_SX400_.jpg', 'directors': ['David Slade'], 'rating': Decimal('4.8'), 'rank': Decimal('1045'), 'running_time_secs': Decimal('7440')}",2010,The Twilight Saga: Eclipse
"{'actors': ['Amber Heard', 'Mamie Gummer', 'Danielle Panabaker'], 'release_date': '2010-09-13T00:00:00Z', 'plot': 'A thriller centered on an institutionalized young woman who becomes terrorized by a ghost.', 'genres': ['Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTY3NDE3NzQxNV5BMl5BanBnXkFtZTcwMjYxMzI1NQ@@._V1_SX400_.jpg', 'directors': ['John Carpenter'], 'rating': Decimal('5.5'), 'rank': Decimal('1669'), 'running_time_secs': Decimal('5280')}",2010,The Ward
"{'actors': ['Dong-gun Jang', 'Kate Bosworth', 'Geoffrey Rush'], 'release_date': '2010-12-01T00:00:00Z', 'plot': 'A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.', 'genres': ['Action', 'Fantasy', 'Western'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTgwNzkzNjA4M15BMl5BanBnXkFtZTcwMzczNDUwNA@@._V1_SX400_.jpg', 'directors': ['Sngmoo Lee'], 'rating': Decimal('6.2'), 'rank': Decimal('3462'), 'running_time_secs': Decimal('6000')}",2010,The Warrior's Way
"{'actors': ['Martin Sheen', 'Emilio Estevez', 'Deborah Kara Unger'], 'release_date': '2010-09-10T00:00:00Z', 'plot': 'A father heads overseas to recover the body of his estranged son who died while traveling the ""El camino de Santiago,"" and decides to take the pilgrimage himself.', 'genres': ['Adventure', 'Comedy', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTU4MzM4NzkyOF5BMl5BanBnXkFtZTcwMjQwNjMzNg@@._V1_SX400_.jpg', 'directors': ['Emilio Estevez'], 'rating': Decimal('7.2'), 'rank': Decimal('2404'), 'running_time_secs': Decimal('7380')}",2010,The Way
"{'actors': ['Jim Sturgess', 'Ed Harris', 'Colin Farrell'], 'release_date': '2010-09-03T00:00:00Z', 'plot': 'Siberian gulag escapees walk 4000 miles overland to freedom in India.', 'genres': ['Adventure', 'Drama', 'History'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTg5MTc5MTM3Ml5BMl5BanBnXkFtZTcwMDI2NzgwNA@@._V1_SX400_.jpg', 'directors': ['Peter Weir'], 'rating': Decimal('7.3'), 'rank': Decimal('964'), 'running_time_secs': Decimal('7980')}",2010,The Way Back
"{'actors': ['Benicio Del Toro', 'Anthony Hopkins', 'Emily Blunt'], 'release_date': '2010-01-27T00:00:00Z', 'plot': 'Upon his return to his ancestral homeland, an American man is bitten, and subsequently cursed by, a werewolf.', 'genres': ['Drama', 'Horror', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BOTUyODEyMDIyM15BMl5BanBnXkFtZTcwNTYxMzg5Mg@@._V1_SX400_.jpg', 'directors': ['Joe Johnston'], 'rating': Decimal('5.8'), 'rank': Decimal('2339'), 'running_time_secs': Decimal('6180')}",2010,The Wolfman
"{'actors': ['Lena Dunham', 'Laurie Simmons', 'Grace Dunham'], 'release_date': '2010-03-15T00:00:00Z', 'plot': 'About a recent college grad who returns home while she tries to figure out what to do with her life.', 'genres': ['Comedy', 'Drama'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BNjIzODg0NDY5Nl5BMl5BanBnXkFtZTcwMDQyMzk5Mw@@._V1_SX400_.jpg', 'directors': ['Lena Dunham'], 'rating': Decimal('6.2'), 'rank': Decimal('3422'), 'running_time_secs': Decimal('5880')}",2010,Tiny Furniture
"{'actors': ['Caitlin Stasey', 'Rachel Hurd-Wood', 'Lincoln Lewis'], 'release_date': '2010-08-08T00:00:00Z', 'plot': 'When their country is invaded and their families are taken, eight unlikely high school teenagers band together to fight.', 'genres': ['Action', 'Adventure', 'War'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM4MDEyNDE1OV5BMl5BanBnXkFtZTcwOTA4NjA0Nw@@._V1_SX400_.jpg', 'directors': ['Stuart Beattie'], 'rating': Decimal('6.1'), 'rank': Decimal('2222'), 'running_time_secs': Decimal('6180')}",2010,"Tomorrow, When the War Began"
"{'actors': ['Dwayne Johnson', 'Ashley Judd', 'Julie Andrews'], 'release_date': '2010-01-14T00:00:00Z', 'plot': 'A bad deed on the part of a tough minor-league hockey player results in an unusual sentence: He must serve one week as a real-life tooth fairy.', 'genres': ['Comedy', 'Family', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTQ4NjQzMjQxNF5BMl5BanBnXkFtZTcwNTEzMDY4Mg@@._V1_SX400_.jpg', 'directors': ['Michael Lembeck'], 'rating': Decimal('4.8'), 'rank': Decimal('3088'), 'running_time_secs': Decimal('6060')}",2010,Tooth Fairy
"{'actors': ['Tom Hanks', 'Tim Allen', 'Joan Cusack'], 'release_date': '2010-06-12T00:00:00Z', 'plot': ""The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home."", 'genres': ['Animation', 'Adventure', 'Comedy', 'Family', 'Fantasy'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SX400_.jpg', 'directors': ['Lee Unkrich'], 'rating': Decimal('8.4'), 'rank': Decimal('472'), 'running_time_secs': Decimal('6180')}",2010,Toy Story 3
"{'actors': ['Britt Robertson', 'Alexia Fast', 'Scout Taylor-Compton'], 'release_date': '2010-09-21T00:00:00Z', 'plot': ""On the night of a sleepover, a group of teenage girls venture out in a competitive game of challenging dares. As the antics escalate, and the dares become more extreme, the girls unravel the truth behind a former student's rumored suicide."", 'genres': ['Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjE3NDY2OTg1MF5BMl5BanBnXkFtZTcwOTAxMTA2Mw@@._V1_SX400_.jpg', 'directors': ['Pascal Franchot'], 'rating': Decimal('5.5'), 'rank': Decimal('4935'), 'running_time_secs': Decimal('5700')}",2010,Triple Dog
"{'actors': ['Otto Jespersen', 'Robert Stoltenberg', 'Knut Naerum'], 'release_date': '2010-10-29T00:00:00Z', 'plot': 'A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.', 'genres': ['Fantasy', 'Horror'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTkyMTgxNzIwOF5BMl5BanBnXkFtZTcwNjYyNjM5NA@@._V1_SX400_.jpg', 'directors': ['Andre Ovredal'], 'rating': Decimal('7'), 'rank': Decimal('2095'), 'running_time_secs': Decimal('6180')}",2010,Trolljegeren
"{'actors': ['Wagner Moura', 'Irandhir Santos', 'Andre Ramiro'], 'release_date': '2010-10-08T00:00:00Z', 'plot': 'After a prison riot, former-Captain Nascimento, now a high ranking security officer in Rio de Janeiro, is swept into a bloody political dispute that involves government officials and paramilitary groups.', 'genres': ['Action', 'Crime', 'Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjA0NjA2OTk2MV5BMl5BanBnXkFtZTcwNzIxNjk5Ng@@._V1_SX400_.jpg', 'directors': ['Jose Padilha'], 'rating': Decimal('8'), 'rank': Decimal('3821'), 'running_time_secs': Decimal('6900')}",2010,Tropa de Elite 2 - O Inimigo Agora E Outro
"{'actors': ['Jeff Bridges', 'Matt Damon', 'Hailee Steinfeld'], 'release_date': '2010-12-14T00:00:00Z', 'plot': ""A tough U.S. Marshal helps a stubborn young woman track down her father's murderer."", 'genres': ['Adventure', 'Drama', 'Western'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjIxNjAzODQ0N15BMl5BanBnXkFtZTcwODY2MjMyNA@@._V1_SX400_.jpg', 'directors': ['Ethan Coen', 'Joel Coen'], 'rating': Decimal('7.7'), 'rank': Decimal('914'), 'running_time_secs': Decimal('6600')}",2010,True Grit
"{'actors': ['Tyler Labine', 'Alan Tudyk', 'Katrina Bowden'], 'release_date': '2010-01-22T00:00:00Z', 'plot': 'Tucker & Dale are on vacation at their dilapidated mountain cabin when they are attacked by a group of preppy college kids.', 'genres': ['Comedy', 'Horror'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BODQ5NDQ0MjkwMF5BMl5BanBnXkFtZTcwNDg1OTU4NQ@@._V1_SX400_.jpg', 'directors': ['Eli Craig'], 'rating': Decimal('7.5'), 'rank': Decimal('1126'), 'running_time_secs': Decimal('5340')}",2010,Tucker and Dale vs Evil
"{'actors': ['Chace Crawford', 'Emma Roberts', 'Rory Culkin'], 'release_date': '2010-01-29T00:00:00Z', 'plot': ""A young drug dealer watches as his high-rolling life is dismantled in the wake of his cousin's murder, which sees his best friend arrested for the crime."", 'genres': ['Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTM0NTgwMjc4MV5BMl5BanBnXkFtZTcwMzA3ODk1Mw@@._V1_SX400_.jpg', 'directors': ['Joel Schumacher'], 'rating': Decimal('5.5'), 'rank': Decimal('2949'), 'running_time_secs': Decimal('5700')}",2010,Twelve
"{'actors': ['Denzel Washington', 'Chris Pine', 'Rosario Dawson'], 'release_date': '2010-10-26T00:00:00Z', 'plot': 'With an unmanned, half-mile-long freight train barreling toward a city, a veteran engineer and a young conductor race against the clock to prevent a catastrophe.', 'genres': ['Action', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMjI4NDQwMDM0N15BMl5BanBnXkFtZTcwMzY1ODMwNA@@._V1_SX400_.jpg', 'directors': ['Tony Scott'], 'rating': Decimal('6.7'), 'rank': Decimal('1109'), 'running_time_secs': Decimal('5880')}",2010,Unstoppable
"{'actors': ['Samuel L. Jackson', 'Carrie-Anne Moss', 'Michael Sheen'], 'release_date': '2010-05-26T00:00:00Z', 'plot': 'A psychological thriller centered around a black-ops interrogator and an FBI agent who press a suspect terrorist into divulging the location of three nuclear weapons set to detonate in the U.S.', 'genres': ['Drama', 'Thriller'], 'image_url': 'http://ia.media-imdb.com/images/M/MV5BMTAxMDU5Mzk5NTleQTJeQWpwZ15BbWU3MDA2Njk3MzM@._V1_SX400_.jpg', 'directors': ['Gregor Jordan'], 'rating': Decimal('7'), 'rank': Decimal('2193'), 'running_time_secs': Decimal('5820')}",2010,Unthinkable
